player_id,year,round,pick,team
mitchch01,1973,14,191,CLE
mitchda01,2021,1,9,SAC
mitchdo01,2017,1,13,DEN
mitchji01,1979,6,118,GSW
mitchle01,1963,2,15,STL
mitchle02,1984,3,60,CLE
mitchly01,1983,9,186,IND
mitchma01,1986,7,153,UTA
mitchmi01,1978,1,15,CLE
mitchmi02,1969,5,67,ATL
mitchmi03,1984,9,205,PHI
mitchmu01,1948,5,,BOS
mitchsa01,1985,3,54,HOU
mitchst01,1973,3,43,PHO
mitchst02,1986,2,36,WSB
mitchto01,1988,2,43,DEN
mitchto02,2013,2,37,DET
mitrolu01,2015,2,60,PHI
mixonri01,1983,7,161,LAL
mixonto01,1955,9,72,FTW
mixst01,1969,5,61,DET
mlkvybi01,1952,1,4,PHW
moatejo01,1967,13,138,CIN
moblecu01,1998,2,41,HOU
mobleer01,1994,1,18,MIL
mobleev01,2021,1,3,CLE
mobleis01,2022,2,49,CLE
mockto01,1955,10,79,FTW
moedo01,1960,7,52,DET
moeje01,1988,2,42,UTA
moffela01,1977,2,34,HOU
mogbojo01,2024,2,31,TOR
mohamna01,1998,1,29,UTA
moisoje01,2000,1,11,BOS
mokespa01,1979,2,42,HOU
molinja01,1953,1,4,FTW
moliswa01,1965,10,78,NYK
mollero01,1969,8,104,CHI
molodvi01,1956,8,62,BOS
moncrsi01,1979,1,5,MIL
moneyer01,1974,2,33,DET
moniase01,2004,1,23,POR
monkma01,2017,1,11,CHO
monrobe01,1967,12,127,LAL
monroea01,1967,1,2,BAL
monroga01,1983,5,108,POR
monrogr01,2010,1,7,DET
monroro01,1991,2,30,ATL
monsowa01,1961,10,86,DET
montaru01,1973,9,147,CHI
montehe01,1988,3,57,PHI
montejo01,1987,5,113,ATL
montged01,1950,12,121,PHW
montgge01,1985,2,39,POR
montgho01,1962,7,61,SFW
montrer01,1994,1,9,BOS
moodyli01,1962,5,40,DET
moodymo01,2021,1,14,GSW
moondo01,1964,13,96,BAL
moonmi01,1975,10,163,PHO
moorean01,1987,2,31,DEN
moorecu01,1985,6,131,POR
mooreda01,1959,7,49,CIN
moorede01,1960,11,75,CIN
mooreet01,2011,2,55,BOS
moorege01,1968,2,22,MIL
mooregl01,1962,10,84,DET
mooreha01,1952,6,,SYR
mooreja03,1982,9,189,KCK
mooreje01,1988,3,58,CHH
mooreji01,1975,4,66,SEA
moorejo01,1979,2,43,SEA
moorejo02,1955,7,52,BOS
moorejo03,1980,3,64,DET
moorelo01,1980,3,52,NJN
mooremi02,1973,7,117,NYK
mooreot01,1968,1,6,DET
mooreri01,1965,5,43,PHI
moorero01,1987,2,25,NYK
moorero02,1970,5,77,BUF
moorero03,1971,12,186,ATL
mooreve01,1985,3,58,WSB
moorewe01,2022,1,26,DAL
moranha01,1958,5,35,DET
moranja01,2019,1,2,MEM
moranmi01,1959,6,47,STL
moranri01,1987,6,136,ATL
morehke01,1968,13,166,NYK
morelja01,1960,1,4,DET
morelri01,1983,9,194,WSB
moremje01,1956,10,71,ROC
morgabi01,1967,11,119,SFW
morgagu01,1982,2,40,IND
morgaha01,1978,6,129,SAS
morgaja01,1970,7,108,SEA
morgaji01,1957,2,15,SYR
morgaju02,1956,14,90,STL
morgami01,1987,4,71,NYK
morgare01,1970,2,21,BOS
morgato01,1980,10,206,DAL
morgeja01,1965,14,101,PHI
moriapa01,1968,12,154,NYK
morkeni01,1982,9,198,GSW
morlepa01,2003,2,50,PHI
mornida01,1992,2,47,BOS
morniro01,1975,8,144,BOS
moroczi01,1953,5,,MNL
morreja01,1971,15,220,BAL
morriad01,2006,1,3,CHA
morribi01,1974,6,103,LAL
morrich01,1988,1,4,NJN
morrida01,2011,2,41,LAL
morridw01,1952,11,,MNL
morrigr01,1968,17,200,BAL
morriis01,1992,2,37,MIA
morrijo01,1967,6,61,STL
morrike01,1986,5,103,SAC
morrila01,1972,13,175,POR
morrima02,2011,1,13,PHO
morrima03,2011,1,14,HOU
morrimi01,1989,2,51,PHO
morrimo01,2017,2,51,DEN
morrire01,1954,2,14,BOS
morrite01,2001,2,34,ATL
morroge01,1981,8,182,BOS
morropa01,1954,8,70,ROC
morsebo01,1972,3,32,BUF
mortodw01,1994,2,45,GSW
mortojo01,1989,1,25,CLE
mortole01,1954,3,25,ROC
moselcl01,1971,10,164,LAL
moslegl01,1977,1,20,PHI
moslesa01,1983,4,89,PHO
mossda01,1987,5,109,POR
mossed01,1981,4,70,DAL
mosspe01,1982,3,69,BOS
mosteod01,1983,10,211,UTA
motenan01,1987,4,72,NJN
motenla01,1995,2,36,VAN
motiedo01,2011,1,20,MIN
mottoha01,2000,2,40,ATL
moultar01,2012,1,27,MIA
mountri01,1970,8,132,LAL
mournal01,1992,1,2,CHH
mrazoch01,1950,3,33,INO
muddji01,1959,9,65,MNL
mudiaem01,2015,1,7,DEN
mueller01,1966,2,20,CHI
muffmi01,1978,10,193,GSW
muhamsh01,2013,1,14,UTA
mullajo01,1949,3,,BOS
mulleby01,2009,1,24,DAL
mulleje01,1955,2,13,NYK
mullepe01,1981,10,223,PHI
mullich01,1985,1,7,GSW
mullije01,1964,1,6,STL
mullike01,1984,4,93,BOS
mulqumi01,1983,8,181,PHO
mumfoge01,1971,12,195,MIL
mumfoha01,1968,13,167,LAL
mummadi01,1984,10,211,LAC
mungaba01,1986,4,82,WSB
mungigo01,1952,8,,BOS
murdoer01,1991,1,21,UTA
muresgh01,1993,2,30,WSB
murphal01,1975,2,35,PHO
murphca01,1970,2,18,SDR
murphde01,1953,9,,BLB
murphed01,1978,8,160,ATL
murpher01,2013,2,49,CHI
murphja01,1984,2,31,GSW
murphji01,1965,8,67,BAL
murphjo03,1975,8,140,CHI
murphke01,2012,2,47,UTA
murphro01,1987,1,17,POR
murphto01,1986,3,53,SEA
murphto02,1980,3,62,KCK
murphtr01,2001,1,14,GSW
murphtr02,2021,1,17,MEM
murraan01,1978,7,151,PHI
murraco01,2025,1,9,TOR
murrade01,2016,1,29,SAS
murraja01,2016,1,7,DEN
murrake01,1950,4,42,CHS
murrake02,2022,1,4,SAC
murrakr01,2023,1,23,POR
murrala01,1994,1,7,LAC
murraro01,2002,2,42,MIL
murraro02,1972,9,135,PHI
murrast01,1957,5,33,CIN
murratr01,1992,1,18,SAS
murredo01,1966,2,12,DET
murredo02,1981,9,192,GSW
murreph01,1957,6,43,MNL
murrewi01,1964,4,33,STL
musadz01,2018,1,29,BRK
muscami01,2013,2,44,DAL
mustaje01,1990,1,17,NYK
mutomdi01,1991,1,4,DEN
muursma01,1996,1,25,UTA
myersed01,1971,10,160,BAL
myersjo01,1983,8,179,NJN
myersju01,1964,12,93,PHI
myerspe01,1986,6,120,CHI
myersv01,1987,3,51,SAC
mykhasv01,2018,2,47,LAL
myricgl01,1984,10,212,WSB
nachabo01,1954,2,16,ROC
nachbbo01,2002,1,15,HOU
nacinjo01,1958,3,22,SYR
naddach01,1980,7,146,IND
naderab01,2016,2,58,BOS
naegeti01,1987,6,137,BOS
nagelje01,1949,4,,FTW
nagyfr01,1947,2,,PIT
nailole01,1999,2,43,CHH
najered01,2000,2,38,HOU
nancegr01,1981,7,140,DET
nancela01,1981,1,20,PHO
nancela02,2015,1,27,LAL
nancely01,1965,4,35,STL
napiesh01,2014,1,24,CHO
napolpa01,1947,6,,STB
nappyge01,1953,9,,SYR
nashau01,1972,14,184,BAL
nashbo01,1972,1,9,DET
nashco01,1964,2,14,LAL
nashda01,1969,4,48,CHI
nashjo01,1981,5,108,CHI
nashst01,1996,1,15,PHO
natersw01,1973,1,16,MIL
nattca01,1979,1,8,NJN
nattke01,1980,2,30,IND
naullty01,1983,5,110,NJN
naullwi01,1956,2,10,STL
navarju01,2002,2,40,WAS
naviama01,1967,12,132,SDR
ndiayha01,2010,2,56,MIN
ndiayma02,2000,1,26,DEN
nealch01,1975,8,133,POR
nealcr01,1988,3,71,POR
nealdi01,1957,11,79,BOS
nealeal01,1960,9,63,CIN
nealji01,1953,1,7,SYR
nealll01,1972,3,31,POR
nealto01,1985,6,138,LAL
nealyed01,1982,8,166,KCK
nearyja01,1965,9,72,NYK
neciami01,1971,6,91,SEA
nedovne01,2013,1,30,PHO
neelda01,1965,7,58,NYK
neermi01,1970,15,216,CIN
neffst01,1978,3,56,GSW
nehlsjo01,1980,7,152,HOU
neimeto01,1968,11,143,BOS
nelsoba01,1971,5,85,MIL
nelsobi01,1962,9,75,DET
nelsoch01,1978,9,175,NOJ
nelsoda01,1978,4,72,BOS
nelsodo01,1962,3,19,CHZ
nelsoga01,1971,5,70,BUF
nelsogr01,1971,5,78,HOU
nelsoja01,2004,1,20,DEN
nelsojo01,1948,5,,PHW
nelsoko01,1979,10,201,PHO
nelsolo01,1973,2,19,CAP
nelsoro01,1968,3,26,BAL
nembhan01,2022,2,31,IND
nemeldi01,1966,5,44,STL
nesmiaa01,2020,1,14,BOS
nesslma01,1987,6,116,LAC
nestera01,1998,1,17,MIN
netolbo01,1967,2,18,SDR
netora01,2013,2,47,ATL
neumabo01,1964,10,85,CIN
neumajo01,1973,6,98,CHI
neumapa01,1959,4,29,SYR
neumapr01,1983,8,176,KCK
neverca01,1981,3,56,GSW
nevitch01,1982,3,63,HOU
newbola01,1968,7,84,DET
newcoji01,1958,14,85,CIN
newelas01,2025,1,23,IND
newelto01,1971,10,165,PHO
newlebr01,2007,2,54,HOU
newlimi01,1971,2,24,HOU
newmada01,1968,3,31,CHI
newmado01,1979,4,74,IND
newmagr01,1974,8,141,DET
newmaje01,1966,6,55,BAL
newmajo01,1986,2,29,CLE
newmajo02,1974,5,87,DET
newmaro01,1960,6,48,BOS
newsoje01,1968,6,74,BOS
newsost01,1973,3,47,CHI
newtojo01,1965,3,24,BAL
newtotr01,2024,2,49,IND
ngombta01,2011,2,57,DAL
niangge01,2016,2,50,IND
niangsa01,2025,2,58,CLE
nichoab01,1952,7,,MLH
nichoal01,1947,8,,PRO
nichoan01,2012,1,19,ORL
nichode01,2007,2,53,POR
nichoja01,1948,1,12,WSC
nichoja02,1957,10,74,SYR
nickega01,1994,2,34,ATL
nickeje01,1969,15,192,SDR
nickema01,1983,4,88,MIL
nicksca01,1980,1,23,DEN
nicoljo01,1959,13,84,NYK
nicolma01,1993,2,50,HOU
niegojo01,1987,4,82,HOU
niemari01,1968,4,42,DET
nilesmi01,1979,4,83,PHI
nilesst01,1971,4,67,NYK
nimmofr01,1957,5,39,SYR
nimphku01,1980,3,47,DEN
nisenst01,1965,5,40,NYK
nivinah01,2009,2,56,DAL
nixdy01,1989,2,29,CHH
nixonno01,1977,1,22,LAL
njokuwi01,1994,2,41,IND
nnajija01,2023,2,31,DET
nnajize01,2020,1,22,DEN
noahjo01,2007,1,9,CHI
noblech01,1954,4,30,PHW
noblehe01,1977,6,124,DET
noech01,1953,2,15,BOS
noeed01,1962,6,49,DET
noelda01,2006,2,39,MIL
noelne01,2013,1,6,NOH
noertjo01,1950,10,113,WSC
noguelu01,2013,1,16,BOS
nolanji01,1949,2,18,PHW
nolanjo01,1980,10,214,BOS
nolenpa01,1953,4,,BLB
nollra01,1972,6,88,ATL
nordgje01,1996,2,53,MIL
nordmbe01,1961,3,25,CIN
norelhe01,2009,2,47,MIN
normaco01,1974,3,37,PHI
normaja01,1958,7,53,PHW
normake01,1987,1,19,LAC
norriau01,1982,2,37,POR
norrimo01,1996,2,33,MIL
norrisy01,1979,3,63,SAS
northch01,1950,7,75,PHW
northgr01,1971,2,34,NYK
northme01,1965,13,98,STL
norworo01,1976,3,47,PHI
norwowi01,1969,2,19,DET
novakga01,1974,5,75,CLE
novakst01,2006,2,32,HOU
noveyjo01,1971,6,94,BAL
nowakha01,1957,4,28,STL
nowelja01,2019,2,43,MIN
nowelme01,1962,12,92,CHZ
nowitdi01,1998,1,9,MIL
ntilila01,2017,1,8,NYK
nunesal01,1969,18,207,PHO
nunezju01,2024,2,36,IND
nunnedi01,1954,8,65,MLH
nurkiju01,2014,1,16,CHI
nworajo01,2020,2,45,MIL
nyenhbr01,1982,8,170,DET
nzosaya01,2022,2,54,WAS
oaklech01,1985,1,9,CLE
oatiscl01,1970,14,204,SDR
obannch01,1997,2,32,DET
obanned01,1995,1,9,NJN
obravda01,1969,6,78,SFW
obriebu01,1977,6,118,SEA
obrieed01,1953,7,,MLH
obrieha01,1982,9,201,SAS
obrieji01,1971,4,53,BUF
obrieji02,1973,3,37,CLE
obriejo01,1953,6,,MLH
obriemi01,1971,9,151,NYK
obriera01,1950,6,69,INO
obryajo01,2014,2,36,MIL
obryapa01,2006,1,9,GSW
ockelje01,1968,3,24,SEA
oconnbi01,1963,3,19,NYK
oconnbr01,1981,8,177,NYK
oconned01,1955,11,81,STL
oconnja01,1971,14,215,NYK
oconnjo01,1974,10,174,NYK
oconnla01,1953,11,,NYK
oconnri01,1974,8,132,KCO
oconnto01,1973,16,201,CLE
odemsmi01,1975,5,82,CLE
odengr01,2007,1,1,POR
odomda01,1984,8,168,WSB
odomed01,1980,4,76,SDC
odomla01,1999,1,4,LAC
odumsda01,1976,6,100,BUF
oftrifr01,1950,8,85,BOS
ogdenbu01,1968,13,162,SEA
ogdenra01,1970,4,53,SFW
ogletdo01,1970,12,185,DET
ogoredo01,1960,5,33,CIN
ohallji01,1949,7,,INJ
ohanlfr01,1970,8,131,PHI
oharafr01,1954,11,92,PHW
ohldo01,1958,5,37,PHW
ojelese01,2017,2,37,BOS
okafoem01,2004,1,2,CHA
okafoja01,2015,1,3,PHI
okayaya01,1981,8,171,GSW
okeefdi01,1947,1,9,WSC
okeefha01,1948,8,,ROC
okeefto01,1950,4,41,WSC
okekech01,2019,1,16,ORL
okoboel01,2018,2,31,PHO
okogijo01,2018,1,20,MIN
okongon01,2020,1,6,ATL
okoremi01,1980,1,6,NJN
okorois01,2020,1,5,CLE
okpalkz01,2019,2,32,PHO
okurme01,2001,2,38,DET
oladivi01,2013,1,2,ORL
olajuha01,1984,1,1,HOU
olbrila01,2025,2,55,LAL
oldhaja01,1980,2,41,DEN
oldhajo01,1949,2,15,FTW
oleynfr01,1975,1,12,SEA
olivebr01,1990,2,32,PHI
oliveca02,1971,10,158,HOU
olivece01,1979,9,178,ATL
olivehe01,1978,7,150,SAS
oliveis01,1970,10,161,POR
oliveji01,1991,2,39,CLE
olivejo01,1977,8,168,PHI
olivesu01,1970,3,41,CLE
olivicl01,1985,5,106,SAS
ollieke02,1981,9,188,UTA
ollivmi01,1981,2,32,CHI
olmstll01,1953,7,,MNL
olofsde01,1970,16,223,SDR
olowomi01,1998,1,1,LAC
olowsch01,1971,11,175,BAL
olsenbu01,1962,2,15,CIN
olsonri01,1986,7,158,HOU
olynyke01,2013,1,13,DAL
omallgr01,1969,19,214,ATL
onealdi01,1957,2,16,BOS
onealje01,1996,1,17,POR
onealsh01,1992,1,1,ORL
onimi01,2019,2,58,GSW
onuakch01,2016,2,37,HOU
oquinky01,2012,2,49,ORL
orangra01,1983,9,189,CHI
oriakal01,2013,2,57,PHO
orlanto01,1984,5,116,BOS
ormsba01,1968,8,96,BAL
orourbi01,1969,12,165,NYK
orrjo01,1948,2,,MNL
orrlo01,1980,2,29,IND
ortizjo01,1987,1,15,UTA
ortonda01,2010,1,29,ORL
osborch01,1961,3,28,SYR
osbyro01,2013,2,51,ORL
osgoole01,1969,13,170,MIL
osheake01,1950,1,11,MNL
osmande01,2015,2,31,MIN
ossoljo01,1950,4,43,NYK
ostergr01,1995,1,28,UTA
osterwa01,1950,2,18,CHS
oteybi01,1970,15,220,CHI
ottenma01,1949,3,,INJ
oturuda01,2020,2,33,MIN
oubreke01,2015,1,15,ATL
outlatr01,2003,1,23,POR
oveji01,1951,6,58,ROC
overtbo01,1983,10,224,PHO
overtcl01,1950,5,53,WSC
overtdo01,1991,2,40,DET
owenma01,1985,7,153,POR
owensan02,1970,11,174,SEA
owensbi01,1991,1,3,SAC
owensch01,2002,2,48,MIL
owensed01,1977,2,31,KCK
owensho01,1983,2,44,NJN
owensji01,1973,8,128,PHO
owenske02,1982,4,88,SEA
owensra01,1980,6,124,IND
owensre01,1949,2,21,WSC
owensto01,1971,4,58,HOU
oxleyji01,1970,5,85,NYK
oyedeol01,2000,2,42,SEA
pacecl01,1948,6,,PHW
pacejo01,1975,5,76,PHO
pacero01,1977,6,122,BOS
pachuza01,2003,2,42,ORL
paddige01,1988,3,74,BOS
padgepe01,1976,6,88,ATL
padgesc01,1999,1,28,UTA
pageke01,1981,5,96,CLE
pagetda01,1971,11,178,PHI
pagete01,1965,14,102,STL
paigela01,1978,7,147,LAL
paigema01,2016,2,55,BRK
paigero01,1976,6,96,HOU
palamra01,1974,8,144,MIL
palazto01,1954,1,5,BOS
palmeji01,1957,2,12,STL
palmewa01,1990,2,33,UTA
palomda01,1986,7,159,PHI
palubed01,1974,4,61,ATL
papagge01,2016,1,13,PHO
papanko01,2012,2,48,NYK
parched01,1954,10,87,ROC
parhaea01,1948,3,,STB
parisro01,1976,1,8,GSW
parkean01,1997,1,21,NJN
parkean02,1979,3,46,WSB
parkect01,1948,7,,WSC
parkeda01,1970,6,99,ATL
parkeeu01,1978,5,108,SAS
parkeja01,2014,1,2,MIL
parkeru01,1968,5,61,ATL
parkeso01,1976,1,17,GSW
parketo01,2001,1,28,SAS
parketo02,1972,6,83,CLE
parkhba01,1973,1,15,POR
parkibr01,1976,9,155,CLE
parkija01,1948,2,,WSC
parksbo01,1984,3,58,ATL
parksch01,1968,7,92,PHO
parksch02,1995,1,12,DAL
parksjl01,1949,8,,INJ
parksri01,1966,5,47,CIN
parksri02,1965,13,97,PHI
parrja01,1958,10,71,CIN
parrwi01,1976,4,63,SEA
parslch01,1949,,,FTW
parsoch01,2011,2,38,HOU
parsocl01,1969,18,210,ATL
parsode01,1955,8,60,BOS
parsodo01,1950,6,67,NYK
pascher01,2019,2,41,GSW
pasecan01,2017,1,25,ORL
pasquel01,1984,5,106,SEA
paterbi01,1977,3,45,KCK
patrija01,1980,5,97,DEN
patrole01,1961,6,53,DET
pattean01,1998,2,46,MIN
pattebo01,1955,5,36,BOS
patteer01,1983,6,121,CHI
pattege01,1961,12,100,CIN
patteke01,1985,3,48,IND
pattela01,2014,2,48,MIL
pattepa01,2010,1,14,HOU
patteru01,1998,2,31,LAL
pattesh01,1958,10,70,MNL
pattest01,1970,8,129,PHO
patteto01,1972,2,25,BAL
pattoju01,2017,1,16,CHI
patzwjo01,1956,13,87,MNL
paulch01,2005,1,4,NOH
pauldri01,2004,2,54,DET
paulito01,1976,6,87,CHI
paulkch01,1967,17,159,PHI
paulle01,1973,11,171,DET
paulsje01,1957,3,17,CIN
paultbi01,1970,7,103,SDR
pavilcl01,1951,11,86,BLB
pavloal01,2003,1,19,UTA
paxsoji01,1954,11,95,ROC
paxsoji02,1979,1,12,POR
paxsojo01,1983,1,19,SAS
paxtobo01,1948,9,,INJ
payakjo01,1949,,,PHW
paynead01,2014,1,15,ATL
paynebo01,1951,3,30,MNL
payneca01,2015,1,14,OKC
paynedo01,1955,9,69,NYK
payneed01,1973,11,167,POR
payneke01,1989,1,19,PHI
paynemi01,1985,3,57,HOU
payneul01,1978,9,174,DET
paytoel01,2014,1,10,PHI
paytoga01,1990,1,2,SEA
paytome01,1951,2,19,PHW
pearsda01,1987,3,59,WSB
peavymi01,2025,2,40,WAS
peavyte01,1979,10,188,CLE
pecheol01,2006,1,18,WAS
peckto01,1973,6,92,HOU
peckwi01,1979,1,19,SAS
pederhe01,1956,10,72,STL
peekri01,1967,15,148,BAL
peelean01,1992,1,15,LAL
peeleru01,1971,14,211,BAL
peeplge01,1966,4,35,BAL
pehanjo01,1954,7,55,BLB
pehlje01,1983,5,112,SAS
pekovni01,2008,2,31,MIN
pelekda01,1984,10,225,DET
pelkibo01,1964,8,67,PHI
pellean01,1995,2,44,DEN
pembega01,1978,7,144,NYK
penaja01,1982,6,133,SAS
pendano01,2025,2,32,BOS
pendeje01,1972,7,112,CHI
pendeje02,2009,2,31,SAC
pendlge01,1977,4,73,IND
penixji01,1970,4,59,POR
pennejo01,1973,13,185,CLE
pennsc01,2000,2,57,ATL
penwebu01,1952,9,,BLB
peplomi01,1993,2,52,SAC
peppebe01,1997,2,56,BOS
peppemi01,1981,6,123,SDC
pequeju01,1958,4,31,STL
perduwi01,1988,1,11,CHI
peretro01,1969,11,153,LAL
perkike01,2003,1,27,MEM
perkisa01,1984,1,4,DAL
perkiwa01,1949,4,,PRO
perovko01,2006,2,38,GSW
perrybe01,1983,8,172,WSB
perrycu01,1970,3,35,SDR
perryde01,1983,6,124,DET
perryel01,1991,2,37,LAC
perryje01,1971,11,173,SEA
perryjo01,1973,2,34,LAL
perryke01,1985,3,65,WSB
perrymi01,1981,9,194,KCK
perryre01,2020,2,57,LAC
perryro01,1967,7,68,BAL
perryro02,1954,4,32,BOS
perryro03,1980,3,54,BOS
perryti01,1988,1,7,PHO
perrywo01,1979,5,89,UTA
persoch01,1986,1,4,IND
persoik01,1983,10,213,DET
persowe01,1994,1,23,PHO
pervach01,1966,17,110,BAL
peteral01,2017,2,54,PHO
peterbe01,1954,3,21,PHW
peterbo01,1952,11,,BLB
peterbo02,1970,17,231,CLE
peterbu01,1985,7,147,CLE
petercu01,1976,7,108,DET
peterda01,1976,6,98,SEA
petered01,1948,4,,NYK
peterge01,1981,5,106,IND
peterji01,1984,3,51,HOU
peterke01,1982,8,165,DAL
peterlo01,1967,17,157,BAL
peterme01,1960,11,78,DET
petermi01,1972,16,195,KCO
petermo01,2000,1,21,TOR
peterta01,2025,2,54,IND
petried01,1956,12,84,NYK
petrige01,1970,1,8,POR
petrodr01,1986,3,60,POR
petroge01,1947,9,,BOS
petrojo01,2005,1,25,SEA
petrufi01,2021,2,50,PHI
petruri01,1993,2,46,HOU
pettean01,1972,14,187,CHI
pettema01,1983,5,111,MIL
pettibo01,1954,1,2,MLH
pettier01,1972,5,67,DET
pettwje01,1967,14,144,CIN
pettyla01,1981,7,157,LAL
pheglro01,1978,1,14,WSB
phelaja01,1949,,,PRO
phelaja02,1951,8,78,PHW
phelaja03,1977,6,126,GSW
phelpmi01,1985,7,144,SEA
phillan01,1947,5,,CHS
phillbo01,1991,2,45,MIL
philled01,1982,1,21,NJN
phillga01,1961,1,9,BOS
phillge01,1971,7,119,MIL
phillgu01,1948,10,,BOS
phillju01,2023,2,35,BOS
phillla01,1964,6,47,DET
phillly01,1969,17,202,MIL
phillmi01,1978,3,45,NJN
phillmi02,1982,10,220,DEN
phillor01,1983,3,69,LAL
phoenja01,1948,10,,INJ
piatker01,1994,1,15,IND
piatkwa01,1968,8,99,SFW
piccoja01,1974,8,136,NOJ
pickaji01,1969,10,136,BOS
pickeda01,1976,9,149,LAL
pickeja02,2023,2,32,IND
pickero01,1963,15,84,NYK
picketi02,2004,2,44,NOH
pickewi01,1966,5,42,DET
piercbo01,1951,5,43,INO
piercca01,1980,7,139,DET
piercca02,1984,9,186,CHI
piercpa01,1998,1,10,BOS
piercri01,1982,1,18,DET
piercsc01,1964,9,78,CIN
pietkst01,1978,7,133,SDC
pietrmi01,2003,1,11,GSW
pikesla01,1977,8,154,MIL
pilchjo01,1950,2,14,BLB
pinchfr01,1962,11,90,CIN
pincked01,1985,1,10,PHO
pindeti01,1979,5,101,ATL
pinnojr01,2006,2,58,DAL
pinoni01,1967,11,116,LAL
pinonjo01,1983,3,58,ATL
piontda01,1956,3,17,ROC
piorkjo01,1953,14,,BLB
piotrto01,1983,3,62,POR
pippesc01,1987,1,5,SEA
pittmch01,1982,3,61,PHO
pittmde01,2010,2,32,MIA
pittsja01,1965,15,105,PHI
pittsji01,1966,6,53,SFW
pittsmi01,1984,7,146,SAS
plaistr01,2008,2,46,SEA
planizo01,2003,1,22,NJN
plattst01,1974,8,138,WSB
pleasbi01,1972,7,105,ATL
pleisti01,2010,2,31,NJN
plumlma01,2013,1,22,BRK
plumlmi01,2012,1,26,IND
plummga01,1984,2,45,GSW
plumpji01,1969,20,216,PHO
plunkda01,1956,6,42,STL
podkopa01,2004,1,21,UTA
podzibr01,2023,1,19,GSW
poeltja01,2016,1,9,TOR
poepa01,1979,7,129,UTA
pointsi01,2015,2,53,CLE
pokusal01,2020,1,17,MIN
polecla01,1986,7,155,DET
poleedw01,1986,3,54,LAC
polkwi01,1979,10,187,DET
pollaji01,1947,7,,CHS
pollasc01,1997,1,19,DET
polnier01,1970,4,58,BUF
polnima01,1970,6,100,BAL
polsora01,1952,1,6,NYK
polynol01,1987,1,8,CHI
pomeyge01,1965,15,106,STL
pondecl01,1974,1,16,CHI
pondequ01,2010,1,26,OKC
pondero01,1974,3,53,BOS
ponsejo01,1978,9,176,CHI
pooleca01,1970,7,114,PHI
poolejo01,2019,1,28,GSW
popaco01,1995,2,53,LAC
popeda01,1984,3,62,UTA
popede01,1983,6,131,POR
popema01,1996,2,52,IND
popema02,1957,7,52,STL
popsoda01,1987,4,88,DET
poquebe01,1977,2,36,DET
portech01,2000,2,55,GSW
porteda01,1982,8,171,POR
porteho01,1971,2,32,CHI
porteke01,1972,3,39,BAL
porteke02,2019,1,30,MIL
portemi01,2018,1,14,DEN
porteot01,2013,1,3,WAS
portete01,1985,1,24,POR
portewi01,1965,16,111,CIN
portibo01,2015,1,22,CHI
portmbo01,1969,1,7,SFW
porzikr01,2015,1,4,NYK
poseyja01,1999,1,18,DEN
postela01,2000,2,39,NYK
postqu01,2024,2,52,GSW
potapvi01,1996,1,12,CLE
pottech01,1978,5,98,ATL
pottedu01,1960,15,91,CIN
pottepa01,1954,5,42,SYR
pottesa01,1985,6,134,HOU
pottno01,1954,6,51,SYR
pottsbo01,1982,6,134,SEA
poundla01,1975,5,87,GSW
poundwi01,1979,8,159,POR
powelci01,1965,8,69,STL
poweldr01,2025,1,22,ATL
poweldw01,2014,2,45,CHO
powele01,2006,2,49,DEN
poweler01,1969,15,191,SEA
powelji01,1974,8,127,PHI
poweljo02,1958,17,88,CIN
powelno01,2015,2,46,MIL
powerti01,1967,6,65,PHI
praddma01,1965,9,77,LAL
prateri01,1953,10,,NYK
prattcl01,1975,5,81,DET
preecaa01,1951,8,72,TRI
preldem01,2009,2,57,PHO
preslbo01,1969,11,143,MIL
preslma01,1975,5,78,POR
pressar01,1952,10,,BLB
pressdo01,1986,5,99,SEA
pressha01,1986,1,17,SAC
presspa01,1982,1,20,MIL
prestja01,2021,2,33,ORL
prestpa01,2010,2,45,MIN
previst01,1972,7,111,BOS
prewibo01,1949,7,,NYK
priceaj01,2009,2,52,IND
pricebi01,1961,6,55,SYR
pricebr01,1992,2,32,WSB
pricebu01,1961,7,62,DET
pricece01,1957,8,61,SYR
pricece02,1961,8,69,NYK
pricege01,1960,8,58,NYK
pricegl01,1974,8,135,BUF
priceji01,1972,2,16,LAL
pricejo01,1986,7,150,WSB
pricema01,1986,2,25,DAL
pricemi01,1970,1,17,NYK
pricera01,1974,4,64,NOJ
priceto01,1979,2,29,DET
priddbo01,1952,6,,BLB
pridgjo01,1969,18,209,SDR
primojo01,2021,1,12,SAS
primust01,1985,6,118,IND
princta01,2002,1,23,DET
princta02,2016,1,12,UTA
princto01,1973,17,203,PHI
printgi01,2007,2,58,SAS
priscje01,1954,5,44,NYK
pritccu01,1972,7,103,PHI
pritcjo01,1949,,,STB
pritcke01,1990,2,34,GSW
pritcpa01,2020,1,26,BOS
prociga01,2022,2,36,POR
proctty01,2025,2,49,CLE
profila01,1999,2,38,ORL
prokeji01,1972,11,158,BUF
prospol01,2023,1,24,SAC
prosscr01,1976,7,107,KCK
prudhjo01,1955,12,89,ROC
pruetdi01,1967,5,46,CHI
pruitcl01,1983,6,118,IND
pruitga01,2007,2,32,BOS
przybjo01,2000,1,9,HOU
pucillo01,1959,9,67,STL
pughro01,1948,2,,PHW
puidost01,1977,3,57,WSB
